,Display caption,Financial Row,2023-01-01 00:00:00,2023-02-01 00:00:00,2023-03-01 00:00:00,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-08-01 00:00:00,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-11-01 00:00:00,2023-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00
171,Sales and Marketing,6320 - Dues and Subscriptions,61152.4664805527,61763.9911453582,58675.7915880903,59262.5495039712,62818.3024742094,67843.7666721462,67165.3290054247,65822.0224253162,61214.4808555441,56317.3223871006,51248.7633722615,48173.8375699258,52027.7445755199,49946.6347924991,52943.4328800491,57178.907510453,59466.0638108711,62439.3670014147,60566.1859913722,61171.8478512859,59336.6924157474,59930.0593399048,63525.8629002991,68607.9319323231,62433.218058414,66803.543322503,71479.7913550782,69335.3976144258,67255.3356859931,63892.5689016934,61975.7918346426,57637.4864062176,60519.3607265285,65360.9095846508,64707.3004888043,62766.0814741402,66532.0463625886,65866.7258989627,64549.3913809834,70358.8366052719,70358.8366052719,66840.8947750083,62830.4410885078,59688.9190340824,60285.8082244233,62094.382471156,67682.87689356,64298.733048882
172,Sales and Marketing,6325 - Entertainment,757.870371117709,765.449074828886,727.176621087442,734.448387298316,778.515290536215,840.796513779113,832.388548641321,815.740777668495,758.6389232317,697.947809373164,635.13250652958,597.024556137805,644.786520628829,618.995059803676,656.134763391897,708.625544463248,736.970566241778,773.819094553867,750.604521717251,758.110566934424,735.367249926391,742.720922425655,787.284177771194,850.26691199289,773.74288991353,827.904892207477,885.858234662,859.28248762214,833.504012993476,791.828812343802,768.073947973488,714.308771615344,750.024210196111,810.0261470118,801.925885541682,777.868108975432,824.540195513958,816.294793558818,799.968897687642,871.966098479529,871.966098479529,828.367793555553,778.66572594222,739.732439645109,747.12976404156,769.543656962807,838.802586089459,796.862456784986
173,General & Administrative,6400 - Meals: Entertainment,15320.0018720532,15473.2018907737,14699.5417962351,14846.5372141974,15737.3294470492,16996.3158028132,16826.3526447851,16489.8255918894,15335.5378004571,14108.6947764205,12838.9122465427,12068.5775117501,13034.0637126901,12512.7011641825,13263.4632340335,14324.5402927562,14897.5219044664,15642.3979996897,15173.126059699,15324.857320296,14865.1116006871,15013.762716694,15914.5884796957,17187.7555580713,15640.8575578449,16735.717586894,17907.2178179766,17370.0012834373,16848.9012449342,16006.4561826875,15526.2624972069,14439.4241224024,15161.3953285225,16374.3069548043,16210.5638852563,15724.2469686986,16667.7017868205,16501.0247689523,16171.0042735732,17626.3946581948,17626.3946581948,16745.0749252851,15740.370429768,14953.3519082796,15102.8854273624,15555.9719901832,16956.0094692997,16108.2089958348
174,General & Administrative,6401 - Meals: Business,29075.5196333044,29366.2748296375,27897.9610881556,28176.9406990372,29867.5571409794,32256.9617122578,31934.3920951352,31295.7042532325,29105.0049555062,26776.6045590657,24366.7101487498,22904.7075398248,24737.0841430108,23747.6007772904,25172.4568239278,27186.253369842,28273.7035046357,29687.3886798675,28796.7670194714,29084.7346896662,28212.1926489762,28494.3145754659,30203.9734499939,32620.2913259934,29684.465106654,31762.3776641198,33985.7441006081,32966.1717775899,31977.1866242622,30378.3272930491,29466.9774742576,27404.2890510596,28774.5035036126,31076.4637839016,30765.6991460626,29842.7281716807,31633.2918619815,31316.9589433617,30690.6197644945,33452.775543299,33452.775543299,31780.136766134,29873.328560166,28379.6621321577,28663.4587534793,29523.3625160836,32180.4651425312,30571.4418854046
175,General & Administrative,6402 - Meals: Travel,8642.04780234329,8728.46828036672,8292.04486634839,8374.96531501187,8877.46323391258,9587.66029262559,9491.78368969933,9301.94801590535,8650.81165479197,7958.74672240861,7242.45951739184,6807.91194634833,7352.5449020562,7058.44310597395,7481.94969233238,8080.50566771898,8403.72589442773,8823.91218914912,8559.19482347465,8644.78677170939,8385.44316855811,8469.29760024369,8977.45545625831,9695.65189275898,8823.04322241067,9440.65624797942,10101.502185338,9798.45711977784,9504.5034061845,9029.27823587528,8758.39988879902,8145.31189658309,8552.57749141224,9236.78369072522,9144.41585381797,8870.08337820343,9402.28838089564,9308.26549708668,9122.10018714494,9943.08920398799,9943.08920398799,9445.93474378859,8879.17865916127,8435.21972620321,8519.57192346524,8775.1590811692,9564.92339847443,9086.67722855071
176,General & Administrative,6410 - Auto Rental,10536.5082443309,10641.8733267742,10109.7796604355,10210.8774570398,10823.5301044622,11689.4125128192,11572.518387691,11341.0680199372,10547.1932585416,9703.41779785826,8830.11019605101,8300.30358428795,8964.32787103099,8605.75475618975,9122.10004156113,9851.86804488602,10245.9427666815,10758.2399050155,10435.4927078651,10539.8476349437,10223.6522058954,10325.8887279544,10945.4420516316,11821.0774157622,10757.1804483436,11510.1830797276,12315.8958953085,11946.4190184493,11588.0264478958,11008.625125501,10678.366371736,9930.88072571447,10427.4247620002,11261.6187429602,11149.0025555306,10814.5324788647,11463.4044275966,11348.7703833206,11121.7949756542,12122.7565234631,12122.7565234631,11516.6186972899,10825.6215754525,10284.3404966799,10387.1839016467,10698.7994186961,11661.6913663787,11078.6067980598
177,General & Administrative,6411 - Gas/Parking/Toll/Taxi,15996.1905484475,16156.152453932,15348.3448312354,15501.8282795477,16431.9379763206,17746.4930144262,17569.028084282,17217.6475225963,16012.4121960146,14731.4192203334,13405.5914905034,12601.2560010732,13609.3564811591,13064.9822219127,13848.8811552275,14956.7916476457,15555.0633135515,16332.8164792291,15842.8319848522,16001.2603047007,15521.2224955597,15676.4347205153,16617.0208037462,17946.3824680459,16331.2080459218,17474.3926091363,18697.6000917758,18136.6720890225,17592.5719263519,16712.9433300343,16211.5550301333,15076.7461780239,15830.5834869251,17097.0301658791,16926.0598642203,16418.2780682937,17403.3747523914,17229.3410048674,16884.7541847701,18404.3820613994,18404.3820613994,17484.1629583294,16435.1131808297,15613.3575217882,15769.4910970061,16242.5758299162,17704.4076546087,16819.1872718783
178,General & Administrative,6412 - Mileage,2460.9421619265,2485.55158354577,2361.27400436848,2384.88674441216,2527.97994907689,2730.21834500305,2702.91616155302,2648.85783832195,2463.43778963942,2266.36276646826,2062.39011748612,1938.64671043695,2093.73844727191,2009.98890938103,2130.5882439439,2301.03530345941,2393.07671559778,2512.73055137767,2437.34863483634,2461.72212118471,2387.87045754916,2411.74916212466,2556.45411185214,2760.97044080031,2512.48310112828,2688.35691820726,2876.54190248177,2790.24564540731,2706.53827604509,2571.21136224284,2494.07502137555,2319.48976987927,2435.46425837323,2630.30139904309,2603.99838505266,2525.87843350108,2677.43113951114,2650.65682811603,2597.64369155371,2831.43162379354,2831.43162379354,2689.86004260387,2528.46844004763,2402.04501804525,2426.0654682257,2498.84743227248,2723.743701177,2587.55651611815
179,General & Administrative,6420 - Airfare/Railfare,225451.363920146,227705.877559347,216320.58368138,218483.789518194,231592.816889286,250120.242240428,247619.039818024,242666.659021664,225679.992890147,207625.593458935,188939.290047631,177602.932644773,191811.167256355,184138.720566101,195187.043800067,210802.007304072,219234.087596235,230195.791976047,223289.918216766,225522.817398933,218757.132876965,220944.704205735,234201.386458079,252937.497374725,230173.122611,246285.24119377,263525.208077334,255619.451835014,247950.868279964,235553.324865965,228486.725119986,212492.654361587,223117.287079667,240966.67004604,238557.00334558,231400.293245212,245284.310839925,242831.467731526,237974.838376895,259392.573830816,259392.573830816,246422.945139275,231637.568430919,220055.690009373,222256.246909466,228923.93431675,249527.088405258,237050.733984995
180,General & Administrative,6430 - Lodging,44730.1286135231,45177.4298996583,42918.5584046754,43347.7439887221,45948.6086280455,49624.4973182891,49128.2523451062,48145.6872982041,44775.4891873298,41193.4500523434,37486.0395476325,35236.8771747746,38055.8273487565,36533.5942548063,38725.6099100946,41823.6587029022,43496.6050510183,45671.4353035692,44301.2922444621,44744.3051669068,43401.9760118996,43835.9957720186,46466.1555183397,50183.4479598068,45666.9376434242,48863.6232784639,52284.0769079564,50715.5546007177,49194.0879626962,46734.3835645614,45332.3520576245,42159.0874135908,44267.0417842703,47808.405127012,47330.3210757419,45910.4114434696,48665.0361300778,48178.385768777,47214.8180534015,51464.1516782076,51464.1516782076,48890.9440942972,45957.4874486394,43659.6130762074,44096.2092069695,45419.0954831786,49506.8140766646,47031.4733728314
181,General & Administrative,6440 - Other Travel Expenses,10276.9407883436,10379.710196227,9860.72468641567,9959.33193327983,10556.8918492766,11401.4431972187,11287.4287652466,11061.6801899416,10287.3625766457,9464.37357051406,8612.57994916779,8095.82515221773,8743.49116439514,8393.75151781934,8897.3766088885,9609.16673759958,9993.53340710356,10493.2100774587,10178.413775135,10280.1979128863,9971.79197549974,10071.5098952547,10675.80048897,11529.8645280876,10492.1767205597,11226.6290909989,12012.4931273688,11652.1183335478,11302.5547835413,10737.4270443643,10415.3042330333,9686.23293672101,10170.5445835571,10984.1881502416,10874.3462687392,10548.115880677,11181.0028335177,11069.1928051825,10847.8089490788,11824.1117544959,11824.1117544959,11232.9061667711,10558.9317967649,10030.9852069266,10131.2950589959,10435.2339107658,11374.4049627347,10805.6847145979
182,Rent,6500 - Corporate: Rent Expense,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Rent,6500 - Corporate: Rent Expense,52517.5957690962,53042.7717267872,50390.6331404478,50894.5394718523,53948.2118401634,58264.0687873765,57681.4280995028,56527.7995375127,52570.8535698868,48365.1852842959,44012.3186087092,41371.5794921867,44681.3058515616,42894.0536174992,45467.6968345491,49105.112581313,51069.3170845656,53622.7829387938,52014.09945063,52534.2404451363,50958.2132317822,51467.7953641,54555.8630859461,58920.3321328217,53617.5022408678,57370.7273977285,61386.6783155695,59545.0779661024,57758.7256271194,54870.7893457634,53224.6656653905,49498.9390688131,51973.8860222538,56131.7969040341,55570.4789349938,53903.364566944,57137.5664409606,56566.190776551,55434.86696102,60424.0049875118,60424.0049875118,57402.8047381362,53958.636453848,51260.7046311556,51773.3116774672,53326.5110277912,58125.8970202924,55219.6021692778
184,Rent,6500.01 - Corporate Base Rent,77333.0232583398,78106.3534909232,74201.035816377,74943.0461745408,79439.6289450132,85794.7992606143,84936.8512680082,83238.114242648,77411.4462456626,71218.5305460096,64808.8627968688,60920.3310290566,65793.9575113812,63162.1992109259,66951.9311635815,72308.085656668,75200.4090829347,78960.4295370815,76591.616650969,77357.5328174787,75036.8068329543,75787.1749012839,80334.4053953609,86761.1578269898,78952.6536225607,84479.33937614,90392.8931324698,87681.1063384957,85050.6731483408,80798.1394909238,78374.195306196,72888.0016347623,76532.4017165004,82654.9938538205,81828.4439152823,79373.5905978238,84136.0060336932,83294.6459733563,81628.7530538892,88975.3408287392,88975.3408287392,84526.5737873022,79454.9793600641,75482.2303920609,76237.0526959815,78524.1642768609,85591.3390617784,81311.7721086895
185,Rent,6500.02 - Straight Line Rent,-2988.44,-3018.3244,-2867.40818,-2896.0822618,-3069.847197508,-3315.43497330864,-3282.28062357555,-3216.63501110404,-2991.47056032676,-2752.15291550062,-2504.45915310556,-2354.19160391923,-2542.52693223277,-2440.82585494346,-2587.27540624006,-2794.25743873927,-2906.02773628884,-3051.32912310328,-2959.78924941018,-2989.38714190429,-2899.70552764716,-2928.70258292363,-3104.42473789905,-3352.77871693097,-3051.02863240718,-3264.60063667569,-3493.12268124298,-3388.32900080569,-3286.67913078152,-3122.34517424245,-3028.67481901517,-2816.66758168411,-2957.50096076832,-3194.10103762978,-3162.16002725348,-3067.29522643588,-3251.33294002203,-3218.81961062181,-3154.44321840938,-3438.34310806622,-3438.34310806622,-3266.42595266291,-3070.44039550313,-2916.91837572798,-2946.08755948526,-3034.47018626981,-3307.5725030341,-3142.19387788239
186,Rent,6501 - Corporate: Rental Lease Payments,151.364206153407,152.877848214941,145.233955804194,146.686295362236,155.48747308397,167.926470930688,166.247206221381,162.922262096953,151.517703750166,139.396287450153,126.850621579639,119.239584284861,128.77875102765,123.627600986544,131.045257045736,141.528877609395,147.190032713771,154.54953434946,149.913048318976,151.412178802166,146.869813438101,148.338511572482,157.238822266831,169.817928048177,154.534314523841,165.35171654051,176.926336698346,171.618546597395,166.469990199474,158.1464906895,153.402095968815,142.663949250998,149.797146713548,161.780918450632,160.163109266125,155.358215988141,164.67970894743,163.032911857956,159.772253620797,174.151756446668,174.151756446668,165.444168624335,155.517518506875,147.741642581531,149.219059007346,153.695630777567,167.528237547548,159.15182567017
187,Rent,6505 - Corporate: Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Rent,6510 - Corporate: Software & Internet Expense,94464.478174831,95409.1229565793,90638.6668087504,91545.0534768379,97037.7566854481,104800.777220284,103752.769448081,101677.71405912,94560.2740749812,86995.4521489827,79165.8614555742,74415.9097682398,80369.182549699,77154.415247711,81783.6801625737,88326.3745755796,91859.4295586027,96452.4010365329,93558.8290054369,94494.4172954913,91659.5847766265,92576.1806243928,98130.7514618564,105981.211578805,96442.9025367124,103193.905714282,110417.479114282,107104.954740854,103891.806098628,98697.2157936966,95736.2993198857,89034.7583674937,93486.4962858684,100965.415988738,99955.7618288505,96957.088973985,102774.514312424,101746.7691693,99711.8337859138,108685.898826646,108685.898826646,103251.603885314,97056.5076521949,92203.6822695852,93125.719092281,95919.4906650495,104552.244824904,99324.6325836587
189,Rent,6511 - Corporate: IT Equipment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Rent,6515 - Corporate: Telephone & Mobile Expense,21061.2300302878,21271.8423305906,20208.2502140611,20410.3327162017,21634.9526791738,23365.7488935077,23132.0914045727,22669.4495764812,21082.5881061275,19395.9810576373,17650.34276245,16591.322196703,17918.6279724392,17201.8828535416,18233.9958247541,19692.7154907345,20480.4241103638,21504.445315882,20859.3119564056,21067.9050759696,20435.8679236905,20640.2266029274,21878.6401991031,23628.9314150313,21502.3275876785,23007.490518816,24618.0148551331,23879.4744094791,23163.0901771948,22004.935668335,21344.787598285,19850.652466405,20843.1850897253,22510.6398969033,22285.5334979343,21616.9674929962,22913.985542576,22684.8456871502,22231.1487734072,24231.9521630139,24231.9521630139,23020.3545548632,21639.1332815714,20557.1766174928,20762.7483836678,21385.6308351778,23310.3376103438,22144.8207298266
191,Rent,6516 - Corporate: Wellness Expense,12523.0184904288,12648.2486753331,12015.8362415664,12135.9946039821,12864.154280221,13893.2866226387,13754.3537564123,13479.2666812841,12535.7180135942,11532.8605725067,10494.9031209811,9865.20893372219,10654.42564842,10228.2486224832,10841.9435398322,11709.2990230187,12177.6709839395,12786.5545331365,12402.9578971424,12526.9874761138,12151.1778518304,12272.6896303487,13009.0510081696,14049.7750888232,12785.2953308291,13680.2660039871,14637.8846242662,14198.7480855382,13772.7856429721,13084.1463608235,12691.6219699988,11803.2084320989,12393.3688537038,13384.8383620001,13250.9899783801,12853.4602790287,13624.6678957704,13488.4212168127,13218.6527924765,14408.3315437993,14408.3315437993,13687.9149666094,12866.6400686128,12223.3080651822,12345.541145834,12715.907380209,13860.3390444278,13167.3220922064
192,Rent,6520 - Corporate: Software Licenses,153418.571671512,154952.757388227,147205.119518816,148677.170714004,157597.800956844,170205.625033392,168503.568783058,165133.497407397,153574.152588879,141288.220381769,128572.280547409,120857.943714565,130526.57921173,125305.516043261,132823.847005856,143449.754766325,149187.744956978,156647.132204827,151947.718238682,153467.195421069,148863.179558437,150351.811354021,159372.920035262,172122.753638083,156631.705810656,167595.925217402,179327.63998262,173947.810783141,168729.376459647,160292.907636665,155484.120407565,144600.231979035,151830.243577987,163976.663064226,162336.896433584,157466.789540576,166914.796913011,165245.648943881,161940.735965003,176515.402201853,176515.402201853,167689.632091761,157628.254166255,149746.841457942,151244.309872522,155781.639168697,169801.98669388,161311.887359186
193,Rent,6525 - Corporate: Maintenance,8713.53102900351,8800.66633929355,8360.63302232887,8444.23935255216,8950.89371370529,9666.96521080171,9570.29555869369,9378.88964751982,8722.36737219343,8024.57798241796,7302.36596400034,6864.22400616032,7413.36192665315,7116.82744958702,7543.83709656224,8147.34406428722,8473.23782685871,8896.89971820164,8629.9927266556,8716.29265392215,8454.80387430449,8539.35191304753,9051.71302783038,9775.85007005681,8896.0235637517,9518.74521321432,10185.0573781393,9879.50565679514,9583.12048709129,9103.96446273673,8830.84552885462,8212.6863418348,8623.32065892654,9313.18631164066,9220.05444852426,8943.45281506853,9480.05998397264,9385.25938413291,9197.55419645025,10025.3340741308,10025.3340741308,9524.06737042424,8952.62332819878,8504.99216178884,8590.04208340673,8847.74334590894,9644.04024704074,9161.8382346887
194,Rent,6530 - Corporate: Office Supplies,34994.3770840398,35344.3208548802,33577.1048121362,33912.8758602576,35947.648411873,38823.4602848229,38435.2256819746,37666.5211683351,35029.8646865517,32227.4755116276,29327.0027155811,27567.3825526462,29772.7731568579,28581.8622305836,30296.7739644186,32720.5158815721,34029.336516835,35730.8033426767,34658.8792423964,35005.4680348204,33955.3039937758,34294.8570337135,36352.5484557364,39260.7523321953,35727.2846222977,38228.1945458585,40904.1681640686,39677.0431191466,38486.7318255722,36562.3952342936,35465.5233772647,32982.9367408562,34632.083577899,37402.6502641309,37028.6237614896,35917.7650486449,38072.8309515636,37692.102642048,36938.260589207,40262.7040422357,40262.7040422357,38249.5688401239,35954.5947097165,34156.8649742306,34498.4336239729,35533.3866326921,38731.3914296344,36794.8218581527
195,Rent,6540 - Corporate: Postage & Delivery,7990.31133266612,8070.21444599278,7666.70372369314,7743.37076093007,8207.97300658587,8864.61084711274,8775.96473864161,8600.44544386878,7998.41426279797,7358.54112177413,6696.27242081446,6294.49607556559,6798.05576161084,6526.13353114641,6917.70154301519,7471.1176664564,7769.96237311466,8158.46049177039,7913.70667701728,7992.84374378745,7753.05843147383,7830.58901578857,8300.42435673588,8964.45830527475,8157.65705780003,8728.69305184603,9339.70156547525,9059.51051851099,8787.72520295566,8348.33894280788,8097.88877452364,7531.03656030699,7907.58838832234,8540.19545938812,8454.79350479424,8201.14969965042,8693.21868162944,8606.28649481314,8434.16076491688,9193.2352337594,9193.2352337594,8733.57347207143,8209.55906374715,7799.08111055979,7877.07192166539,8113.38407931535,8843.58864645373,8401.40921413104
196,Rent,6545 - Corporate: Insurance,51705.4099257985,52222.4640250564,49611.3408238036,50107.4542320417,53113.9014859642,57363.0136048413,56789.3834687929,55653.595799417,51757.8440934578,47617.2165659812,43331.6670750429,40731.7670505403,43990.3084145835,42230.6960780002,44764.5378426802,48345.7008700946,50279.5289048984,52793.5053501434,51209.7001896391,51721.7971915354,50170.1432757894,50671.8447085473,53712.1553910601,58009.1278223449,52788.3063183339,56483.4877606172,60437.3319038605,58624.2119467446,56865.4855883423,54022.2113089252,52401.5449696574,48733.4368217814,51170.1086628705,55263.7173559001,54711.0801823411,53069.7477768709,56253.9326434831,55691.3933170483,54577.5654507073,59489.546341271,59489.546341271,56515.0690242074,53124.164882755,50467.9566386173,50972.6362050034,52501.8152911535,57226.9786673573,54365.6297339895
197,Rent,6546 - Corporate: Training & Certifications,9197.21324178289,9289.18537420072,8824.72610549068,8912.97336654559,9447.75176853832,10203.5719100214,10101.5361909212,9899.50546710275,9206.54008440556,8470.01687765311,7707.71535866433,7245.25243714447,7824.87263211603,7511.87772683139,7962.59039044127,8599.59762167658,8943.58152654364,9390.76060287082,9109.0377847847,9200.12816263255,8924.12431775357,9013.3655609311,9554.16749458697,10318.5008941539,9389.83581368008,10047.1243206377,10750.4230230823,10427.9103323899,10115.0730224182,9609.31937129725,9321.03979015833,8668.56700484725,9101.99535508961,9830.15498349678,9731.85343366181,9439.89783065196,10006.2917004911,9906.22878348616,9708.10420781644,10581.8335865199,10581.8335865199,10052.7419071939,9449.57739276229,8977.09852312417,9066.86950835542,9338.87559360608,10179.3743970306,9670.40567717909
198,General & Administrative,6551 - Board of Directors Costs,61304.5395783409,61917.5849741243,58821.7057254181,59409.9227826722,62974.5181496326,68012.4796016032,67332.3548055872,65985.7077094754,61366.7081698121,56457.3715162272,51376.2080797667,48293.6355949807,52157.1264425792,50070.841384876,53075.0918679686,57321.0992174061,59613.9431861023,62594.6403454074,60716.8011350452,61323.9691463956,59484.2500720038,60079.0925727238,63683.8381270872,68778.5451772542,62588.4761113013,66969.6694390924,71657.5462998289,69507.819910834,67422.585313509,64051.4560478336,62129.9123663986,57780.8185007507,60669.8594257882,65523.4481798512,64868.2136980527,62922.1672871111,66697.4973243378,66030.5223510944,64709.9119040725,70533.8039754391,70533.8039754391,67007.1137766671,62986.6869500671,59837.3526025637,60435.7261285894,62248.7979124471,67851.1897245673,64458.6302383389
199,General & Administrative,6555 - Charitable Donations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,General & Administrative,6560 - Filing & RegistrationFees,11187.5721664339,11299.4478880983,10734.4754936934,10841.8202486303,11492.3294635481,12411.715820632,12287.5986624257,12041.8466891771,11198.9174209347,10303.00402726,9375.73366480656,8813.18964491817,9518.24481651163,9137.51502385116,9685.76592528223,10460.6271993048,10879.052287277,11423.0049016409,11080.3147545916,11191.1179021375,10855.3843650734,10963.9382087242,11621.7745012476,12551.5164613474,11421.8799798261,12221.411578414,13076.9103889029,12684.6030772359,12304.0649849188,11688.8617356728,11338.1958836027,10544.5221717505,11071.748280338,11957.488142765,11837.9132613374,11482.7758634973,12171.7424153071,12050.024991154,11809.0244913309,12871.8366955507,12871.8366955507,12228.2448607732,11494.5501691268,10919.8226606705,11029.0208872772,11359.8915138955,12382.2817501461,11763.1676626388
201,General & Administrative,6561 - 3rd Party: Royalty & Commissions,3017.83,3048.0083,2895.607885,2924.56396385,3100.037801681,3348.04082581548,3314.56041755732,3248.26920920618,3020.89036456175,2779.21913539681,2529.08941321109,2377.34404841843,2567.5315722919,2464.83030940023,2612.72012796424,2821.73773820138,2934.60724772943,3081.33761011591,2988.89748181243,3018.78645663055,2928.22286293164,2957.50509156095,3134.95539705461,3385.75182881898,3081.03416422527,3296.70655572104,3527.47601462151,3421.65173418287,3319.00218215738,3153.05207304951,3058.46051085803,2844.36827509796,2986.58668885286,3225.51362396109,3193.25848772148,3097.46073308984,3283.30837707523,3250.47529330447,3185.46578743839,3472.15770830784,3472.15770830784,3298.54982289245,3100.6368335189,2945.60499184296,2975.06104176139,3064.31287301423,3340.10103158551,3173.09598000623
202,General & Administrative,6565 - Payroll Processing Fees,79893.3653697335,80692.2990234309,76657.6840722593,77424.2609129819,82069.7165677608,88635.2938931817,87748.9409542499,85993.9621351649,79974.3847857033,73576.4340028471,66954.5549425908,62937.2816460354,67972.2641777182,65253.3736106095,69168.5760272461,74702.0621094258,77690.1445938028,81574.6518234929,79127.4122687881,79918.686391476,77521.1257997317,78296.337057729,82994.1172811928,89633.6466636882,81566.6184639563,87276.2817564332,93385.6214793836,90584.052835002,87866.531249952,83473.2046874544,80969.0085468307,75301.1779485526,79066.2368459802,85391.5357936586,84537.6204357221,82001.4918226504,86921.5813320094,86052.3655186893,84331.3182083155,91921.1368470639,91921.1368470639,87325.0800047107,82085.5752044281,77981.2964442067,78761.1094086488,81123.9426909082,88425.09753309,84003.8426564355
203,General & Administrative,6567 - Benefits Processing Fees,17544.2413250901,17719.683738341,16833.699551424,17002.0365469382,18022.1587397545,19463.9314389349,19269.2921245455,18883.9062820546,17562.0328423108,16157.0702149259,14702.9338955826,13820.7578618476,14926.4184907954,14329.3617511636,15189.1234562334,16404.2533327321,17060.4234660414,17913.4446393435,17376.0413001632,17549.8017131648,17023.3076617699,17193.5407383876,18225.1531826908,19683.1654373061,17911.6805479485,19165.4981863049,20507.0830593463,19891.8705675659,19295.1144505389,18330.358728012,17780.4479661716,16535.8166085396,17362.6074389666,18751.6160340839,18564.0998737431,18007.1768775308,19087.6074901826,18896.7314152808,18518.7967869752,20185.4884978029,20185.4884978029,19176.2140729128,18025.641228538,17124.3591671111,17295.6027587822,17814.4708415457,19417.7732172848,18446.8845564206
204,Interest and finance costs,6570 - Bank Service Charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Interest and finance costs,6570 - Bank Service Charges,15260.6887231381,15413.2956103694,14642.630829851,14789.0571381495,15676.4005664384,16930.5126117535,16761.207485636,16425.9833359233,15276.1645024086,14054.0713422159,12789.2049214165,12021.8526261315,12983.600836222,12464.2568027732,13212.1122109395,14269.0811878147,14839.8444353273,15581.8366570937,15114.3815573809,15265.5253729547,14807.559611766,14955.6352078837,15852.9733203567,17121.2111859852,15580.3021792466,16670.9233317938,17837.8879650194,17302.7513260688,16783.6687862868,15944.4853469724,15466.1507865632,14383.5202315038,15102.696243079,16310.9119425253,16147.8028231001,15663.3687384071,16603.1708627115,16437.1391540844,16108.3963710027,17558.1520443929,17558.1520443929,16680.2444421733,15679.4297756429,14895.4582868608,15044.4128697294,15495.7452558212,16890.3623288452,16045.8442124029
206,Interest and finance costs,6570.01 - Bank Service Charges: (Contra),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,General & Administrative,6575 - Bank Taxes,1023.26,1033.4926,981.81797,991.6361497,1051.134318682,1135.22506417656,1123.87281353479,1101.3953572641,1024.29768225561,942.353867675163,857.542019584398,806.089498409334,870.576658282081,835.753591950798,885.898807467845,956.770712065273,995.041540547884,1044.79361757528,1013.44980904802,1023.5843071385,992.876777924345,1002.80554570359,1062.9738784458,1148.01178872147,1044.69072773654,1117.81907867809,1196.06641418556,1160.18442175999,1125.37888910719,1069.10994465183,1037.03664631228,964.444081070419,1012.66628512394,1093.67958793386,1082.74279205452,1050.26050829288,1113.27613879045,1102.14337740255,1080.1005098545,1177.3095557414,1177.3095557414,1118.44407795433,1051.33743327707,998.770561613219,1008.75826722935,1039.02101524623,1132.53290661839,1075.90626128747
