,Display Caption,Financial Row,2023-01-01 00:00:00,2023-02-01 00:00:00,2023-03-01 00:00:00,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-08-01 00:00:00,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-11-01 00:00:00,2023-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Tangible Assets,1699.11 - Acq: Power Consumption/Connection,6550506.1952,7205556.81472,7565834.655456,8171101.42789248,8007679.39933463,8247909.781314669,8825263.466006696,8913516.100666763,8646110.617646761,9251338.360882035,9621391.895317316,10391103.2469427,10806747.37682041,10698679.903052205,10591693.104021683,9850274.586740166,10342788.316077175,11066783.498202577,11620122.673112705,12201128.806768341,11347049.790294558,10893167.798682775,10675304.44270912,10248292.265000755,10043326.41970074,9842459.891306724,9744035.292393656,10523558.115785148,9892144.62883804,9892144.62883804,9892144.62883804,10287830.413991561,9464803.980872236,10127340.259533294,10734980.67510529,11271729.708860556,11159012.41177195,11828553.156478267,11828553.156478267,12065124.219607832,12427077.946196066,13421244.18189175,14360731.274624173,14935160.52560914,16279324.972913962,15953738.473455682,16272813.242924796,16110085.110495549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Tangible Assets,1699.12 - Acq: Site Improvements,664136,730549.6,767077.08,828443.2464,811874.3814719999,836230.6129161599,894766.7558202911,903714.423378494,876602.9906771391,937965.2000245389,975483.8080255204,1053522.512667562,1095663.4131742646,1084706.779042522,1073859.7112520968,998689.5314644501,1048624.0080376726,1122027.6886003097,1178129.0730303251,1237035.5266818414,1150443.0398141125,1104425.3182215479,1082336.8118571169,1039043.3393828322,1018262.4725951755,997897.223143272,987918.2509118393,1066951.7109847865,1002934.6083256993,1002934.6083256993,1002934.6083256993,1043051.9926587273,959607.8332460291,1026780.3815732511,1088387.204467646,1142806.5646910283,1131378.499044118,1199261.208986765,1199261.208986765,1223246.4331665004,1259943.8261614954,1360739.3322544151,1455991.0855122241,1514230.7289327132,1650511.4945366574,1617501.264645924,1649851.2899388426,1633352.7770394543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Intangible Assets,1800 - Trade Name,1295995.565,1425595.1215,1496874.8775749998,1616624.8677809997,1584292.3704253798,1631821.1415381413,1746048.6214458111,1763509.1076602691,1710603.834430461,1830346.1028405933,1903559.946954217,2055844.7427105545,2138078.5324189765,2116697.7470947867,2095530.7696238388,1948843.61575017,2046285.7965376787,2189525.802295316,2299002.092410082,2413952.197030586,2244975.543238445,2155176.5215089074,2112072.9910787293,2027590.07143558,1987038.2700068685,1947297.5046067312,1927824.529560664,2082050.491925517,1957127.4624099862,1957127.4624099862,1957127.4624099862,2035412.5609063855,1872579.5560338746,2003660.1249562458,2123879.7324536205,2230073.7190763014,2207772.9818855384,2340239.360798671,2340239.360798671,2387044.148014644,2458655.4724550834,2655347.91025149,2841222.263969094,2954871.154527858,3220809.558435365,3156393.3672666578,3219521.234611991,3187326.022265871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Intangible Assets,1805 - Customer Relationships,149790316.547996,164769348.20279562,173007815.6129354,186848440.86197022,183111472.0447308,188604816.20607275,201807153.34049785,203825224.87390283,197710468.12768576,211550200.89662376,220012208.9324887,237613185.6470878,247117713.0729713,244646535.9422416,242200070.5828192,225246065.64202183,236508368.92412293,253063954.74881154,265717152.48625213,279003010.1105647,259472799.40282518,249093887.42671216,244112009.67817792,234347529.2910508,229660578.7052298,225067367.13112518,222816693.45981392,240642028.93659905,226203507.2004031,226203507.2004031,226203507.2004031,235251647.4884192,216431515.68934566,231581721.78759986,245476625.09485584,257750456.34959865,255172951.78610265,270483328.8932688,270483328.8932688,275892995.4711342,284169785.3352682,306903368.16208965,328386603.9334359,341522068.09077334,372259054.21894294,364813873.1345641,372110150.5972554,368389049.09128284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Intangible Assets,1815 - Finite-Lived Easements,487035,535738.5,562525.425,607527.459,595376.9098200001,613238.2171146,656164.892312622,662726.5412357482,642844.7449986758,687843.8771485831,715357.6322345263,772586.2428132885,803489.69252582,795454.7956005618,787500.2476445561,732375.2303094371,768993.991824909,822823.5712526527,863964.7498152853,907162.9873060496,843661.5781946261,809915.1150668411,793716.8127655043,761968.1402548841,746728.7774497864,731794.2019007907,724476.2598817828,782434.3606723255,735488.2990319859,735488.2990319859,735488.2990319859,764907.8309932654,703715.2045138042,752975.2688297705,798153.7849595568,838061.4742075346,829680.8594654592,879461.7110333868,879461.7110333868,897050.9452540545,923962.4736116761,997879.4715006102,1067731.034505653,1110440.275885879,1210379.9007156081,1186172.302701296,1209895.748755322,1197796.791267769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Intangible Assets,1841 - Goodwill,181345547.97685066,199480102.77453572,209454107.9132625,226210436.54632348,221686227.815397,228336814.6498589,244320391.67534903,246763595.59210253,239360687.72433946,256115935.86504322,266360573.29964495,287669419.16361654,299176195.9301612,296184433.9708596,293222589.631151,272697008.3569704,286331858.77481896,306375088.88905627,321693843.3335091,337778535.50018454,314134038.01517165,301568676.4945648,295537302.96467346,283715810.8460865,278041494.62916476,272480664.73658144,269755858.08921564,291336326.73635286,273856147.1321717,273856147.1321717,273856147.1321717,284810393.01745856,262025561.57606187,280367350.8863862,297189391.9395694,312048861.5365479,308928372.9211824,327464075.29645336,327464075.29645336,334013356.8023824,344033757.5064539,371556458.1069702,397565410.1744581,413468026.5814364,450680148.9737657,441666545.99429035,450499876.91417617,445994878.14503443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Long term Investments,1500 - Leasing Commissions,4499548.16312,4949502.979432,5196978.1284036,5612736.378675888,5500481.651102371,5665496.100635442,6062080.827679923,6122701.635956722,5939020.58687802,6354752.027959482,6608942.1090778615,7137657.477804091,7423163.776916254,7348932.139147092,7275442.817755621,6766161.820512728,7104469.911538364,7601782.80534605,7981871.945613353,8380965.542894021,7794297.9548914395,7482526.036695782,7332875.515961867,7039560.495323393,6898769.285416924,6760793.899708586,6693185.9607115,7228640.83756842,6794922.387314315,6794922.387314315,6794922.387314315,7066719.282806887,6501381.740182336,6956478.4619951,7373867.169714806,7742560.528200546,7665134.92291854,8125043.018293653,8125043.018293653,8287543.878659526,8536170.195019312,9219063.810620857,9864398.277364317,10258974.20845889,11182281.887220189,10958636.249475785,11177808.9744653,11066030.884720646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Long term Investments,1501 - Acc Amort: Leasing Commissions,-551687.878009,-606856.6658099,-637199.499100395,-688175.4590284266,-674411.949847858,-694644.3083432938,-743269.4099273244,-750702.1040265977,-728181.0409057997,-779153.7137692057,-810319.862319974,-875145.451305572,-910151.2693577948,-901049.7566642169,-892039.2590975747,-829596.5109607445,-871076.3365087816,-932051.6800643964,-978654.2640676162,-1027586.977270997,-955655.8888620272,-917429.6533075462,-899081.0602413953,-863117.8178317394,-845855.4614751047,-828938.3522456025,-820648.9687231465,-886300.8862209982,-833122.8330477383,-833122.8330477383,-833122.8330477383,-866447.7463696478,-797131.926660076,-852931.1615262814,-904107.0312178583,-949312.3827787512,-939819.2589509637,-996208.4144880215,-996208.4144880215,-1016132.582777782,-1046616.5602611154,-1130345.8850820046,-1209470.097037745,-1257848.9009192546,-1371055.3020019876,-1343634.1959619478,-1370506.8798811866,-1356801.8110823748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Long term Investments,1510 - Lease Incentive,16125609.583313327,17738170.54164466,18625079.068726894,20115085.394225046,19712783.686340544,20304167.196930762,21725458.900715917,21942713.489723075,21284432.085031383,22774342.33098358,23685316.02422292,25580141.306160755,26603346.958407186,26337313.488823116,26073940.353934884,24248764.52915944,25461202.755617414,27243486.948510632,28605661.295936164,30035944.360732973,27933428.255481664,26816091.1252624,26279769.30275715,25228578.530646864,24724006.960033927,24229526.820833247,23987231.552624915,25906210.07683491,24351837.472224817,24351837.472224817,24351837.472224817,25325910.97111381,23299838.093424704,24930826.759964433,26426676.365562297,27748010.183840413,27470530.08200201,29118761.886922132,29118761.886922132,29701137.124660574,30592171.238400392,33039544.937472425,35352313.0830955,36766405.60641932,40075382.11099706,39273874.46877712,40059351.95815266,39658758.43857113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Long term Investments,1511 - Acc Amort: Lease Incentive,-1344945.8549979911,-1479440.4404977902,-1553412.4625226797,-1677685.4595244941,-1644131.7503340042,-1693455.7028440244,-1811997.6020431062,-1830117.5780635374,-1775214.0507216312,-1899479.0342721452,-1975458.195643031,-2133494.8512944737,-2218834.6453462527,-2196646.29889279,-2174679.835903862,-2022452.2473905915,-2123574.859760121,-2272225.0999433296,-2385836.354940496,-2505128.1726875207,-2329769.2005993943,-2236578.4325754186,-2191846.86392391,-2104172.9893669537,-2062089.5295796148,-2020847.7389880226,-2000639.2615981423,-2160690.4025259935,-2031048.978374434,-2031048.978374434,-2031048.978374434,-2112290.9375094115,-1943307.6625086586,-2079339.1988842648,-2204099.5508173206,-2314304.5283581866,-2291161.4830746045,-2428631.1720590806,-2428631.1720590806,-2477203.795500262,-2551519.90936527,-2755641.5021144915,-2948536.407262506,-3066477.863553006,-3342460.8712727767,-3275611.6538473214,-3341123.8869242677,-3307712.648055025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Long term Investments,1515 - Lease Termination Costs,6254044.13267,6879448.545937,7223420.97323385,7801294.651092557,7645268.758070706,7874626.820812828,8425850.698269727,8510109.205252424,8254805.929094851,8832642.34413149,9185948.03789675,9920823.88092849,10317656.83616563,10214480.267803973,10112335.465125933,9404471.982567118,9874695.581695475,10565924.272414157,11094220.486034865,11648931.510336608,10833506.304613044,10400166.052428523,10192162.731379952,9784476.222124754,9588786.697682258,9397010.963728612,9303040.854091326,10047284.12241863,9444447.075073512,9444447.075073512,9444447.075073512,9822224.958076453,9036446.961430337,9668998.24873046,10249138.143654287,10761595.050837,10653979.100328632,11293217.846348349,11293217.846348349,11519082.203275315,11864654.669373576,12813827.042923462,13710794.935928104,14259226.733365228,15542557.139368098,15231705.996580737,15536340.11651235,15380976.715347227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Long term Investments,1516 - Acc Amort: Lease Termination Costs,-2636955.029926,-2900650.5329186004,-3045683.0595645304,-3289337.7043296928,-3223550.950243099,-3320257.478750392,-3552675.502262919,-3588202.2572855484,-3480556.189566982,-3724195.122836671,-3873162.9277501376,-4183015.9619701486,-4350336.600448955,-4306833.2344444655,-4263764.902100021,-3965301.3589530196,-4163566.4269006704,-4455016.076783718,-4677766.880622904,-4911655.224654049,-4567839.358928265,-4385125.7845711345,-4297423.268879712,-4125526.338124523,-4043015.8113620323,-3962155.495134792,-3922533.940183444,-4236336.655398119,-3982156.4560742322,-3982156.4560742322,-3982156.4560742322,-4141442.7143172016,-3810127.2971718255,-4076836.207973853,-4321446.380452285,-4537518.699474899,-4492143.51248015,-4761672.123228959,-4761672.123228959,-4856905.565693538,-5002612.732664344,-5402821.751277491,-5781019.273866916,-6012260.044821593,-6553363.448855536,-6422296.179878426,-6550742.103475994,-6485234.682441235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Long term Investments,1521 - Derivative Assets,127024327.70851,139726760.479361,146713098.50332904,158450146.38359535,155281143.45592344,159939577.75960115,171135348.2027732,172846701.68480095,167661300.63425693,179397591.6786549,186573495.34580112,201499374.9734652,209559349.97240382,207463756.4726798,205389118.907953,191011880.58439627,200562474.61361608,214601847.83656922,225331940.22839767,236598537.23981756,220036639.63303033,211235174.0477091,207010470.56675494,198730051.74408475,194755450.70920306,190860341.695019,188951738.2780688,204067877.34031433,191823804.69989547,191823804.69989547,191823804.69989547,199496756.8878913,183537016.33686,196384607.4804402,208167683.9292666,218576068.12572992,216390307.4444726,229373725.89114097,229373725.89114097,233961200.4089638,240980036.4212327,260258439.3349313,278476530.0883765,289615591.2919116,315680994.50818366,309367374.61802,315554722.1103804,312399174.8892766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Long term Investments,1531 - Investments in unconsolidated joint ventures,335999533.9920909,369599487.39129996,388079461.760865,419125818.7017342,410743302.3276995,423065601.39753044,452680193.4953576,457206995.43031114,443490785.5674018,474535140.55711997,493516546.17940474,532997869.8737571,554317784.6687074,548774606.8220203,543286860.7538,505256780.501034,530519619.52608573,567655992.8929118,596038792.5375574,625840732.1644353,582031880.9129248,558750605.6764078,547575593.5628797,525672569.8203645,515159118.42395717,504855936.05547804,499807376.6949233,539791966.8305172,507404448.82068616,507404448.82068616,507404448.82068616,527700626.7735136,485484576.6316325,519468496.9958468,550636606.8155977,578168437.1563776,572386752.7848138,606729957.9519026,606729957.9519026,618864557.1109407,637430493.8242689,688424933.3302104,736614678.6633252,766079265.8098582,835026399.7327454,818325871.7380905,834692389.1728523,826345465.2811238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Long term Investments,1531.01 - Investments in unconsolidated joint ventures: Acquisition Co,2541455.6581857,2795601.22400427,2935381.2852044837,3170211.7880208422,3106807.5522604254,3200011.778828238,3424012.6033462146,3458252.7293796767,3354505.1474982863,3589320.5078231664,3732893.328136093,4031524.7943869806,4192785.7861624598,4150857.928300835,4109349.349017827,3821694.894586579,4012779.639315908,4293674.214068022,4508357.9247714225,4733775.821009994,4402411.513539294,4226315.052997722,4141788.751937768,3976117.2018602574,3896594.8578230524,3818662.9606665913,3780476.3310599253,4082914.4375447193,3837939.571292036,3837939.571292036,3837939.571292036,3991457.1541437176,3672140.58181222,3929190.422539076,4164941.8478914206,4373188.940285992,4329457.050883132,4589224.47393612,4589224.47393612,4681008.963414842,4821439.2323172875,5207154.370902671,5571655.176865857,5794521.383940492,6316028.308495136,6189707.742325233,6313501.897171738,6250366.878200021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Long term Investments,1531.02 - Investments in unconsolidated joint ventures: CTA,3577131.75,3934844.925,4131587.1712499997,4462114.14495,4372871.862051,4504058.017912529,4819342.079166407,4867535.499958071,4721509.434959329,5052015.095406482,5254095.699222742,5674423.355160561,5901400.289366984,5842386.286473314,5783962.423608582,5379085.053955981,5648039.30665378,6043402.058119545,6345572.161025522,6662850.769076798,6196451.215241422,5948593.166631765,5829621.303299129,5596436.451167163,5484507.7221438205,5374817.567700944,5321069.392023934,5746754.943385849,5401949.646782698,5401949.646782698,5401949.646782698,5618027.632654006,5168585.422041685,5530386.401584603,5862209.585679679,6155320.064963663,6093766.864314026,6459392.876172868,6459392.876172868,6588580.733696325,6786238.155707214,7329137.208163791,7842176.812735257,8155863.885244667,8889891.634916687,8712093.802218353,8886335.67826272,8797472.321480094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Long term Investments,1531.03 - Investments in unconsolidated joint ventures: Income (loss),-9206830.292076666,-10127513.321284333,-10633888.987348549,-11484600.106336433,-11254908.104209704,-11592555.347335996,-12404034.221649516,-12528074.563866012,-12152232.326950032,-13002888.589836534,-13523004.133429995,-14604844.464104395,-15189038.242668571,-15037147.860241884,-14886776.381639466,-13844702.034924703,-14536937.136670938,-15554522.736237904,-16332248.8730498,-17148861.316702288,-15948441.024533127,-15310503.3835518,-15004293.315880764,-14404121.583245534,-14116039.151580624,-13833718.368549012,-13695381.18486352,-14791011.679652601,-13903550.978873445,-13903550.978873445,-13903550.978873445,-14459693.018028382,-13302917.576586112,-14234121.80694714,-15088169.115363969,-15842577.571132166,-15684151.795420844,-16625200.903146096,-16625200.903146096,-16957704.92120902,-17466436.06884529,-18863750.954352915,-20184213.52115762,-20991582.06200392,-22880824.447584275,-22423207.95863259,-22871672.11780524,-22642955.396627188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Long term Investments,1531.04 - Investments in unconsolidated joint ventures: Dividends,-108490.00761144,-119339.00837258401,-125305.95879121321,-135330.43549451028,-132623.8267846201,-136602.5415881587,-146164.7194993298,-147626.3666943231,-143197.57569349342,-153221.40599203797,-159350.26223171948,-172098.28321025704,-178982.21453866732,-177192.39239328064,-175420.46846934783,-163141.03567649348,-171298.08746031817,-183288.95358254045,-192453.40126166746,-202076.07132475084,-187930.7463320183,-180413.51647873755,-176805.2461491628,-169733.03630319628,-166338.37557713236,-163011.6080655897,-161381.49198493382,-174292.01134372852,-163834.4906631048,-163834.4906631048,-163834.4906631048,-170387.870289629,-156756.84066645868,-167729.8195131108,-177793.60868389744,-186683.2891180923,-184816.45622691137,-195905.44360052605,-195905.44360052605,-199823.55247253657,-205818.25904671266,-222283.71977044968,-237843.58015438117,-247357.32336055642,-269619.4824630065,-264227.09281374636,-269511.6346700213,-266816.51832332107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Long term Investments,1532 - Investment in Subsidiaries: Intercompany,-359117.8328017466,-395029.61608192127,-414781.09688601736,-447963.58463689877,-439004.3129441608,-452174.4423324856,-483826.6532957596,-488664.9198287172,-474004.9722338557,-507185.3202902256,-527472.7331018347,-569670.5517499815,-592457.3738199808,-586532.800081781,-580667.4720809632,-540020.7490352958,-567021.7864870606,-606713.3115411549,-637048.9771182126,-668901.4259741233,-622078.3261559347,-597195.1931096973,-585251.2892475034,-561841.2376776033,-550604.4129240512,-539592.3246655702,-534196.4014189144,-576932.1135324276,-542316.186720482,-542316.186720482,-542316.186720482,-564008.8341893012,-518888.12745415716,-555210.2963759481,-588522.914158505,-617949.0598664302,-611769.569267766,-648475.7434238319,-648475.7434238319,-661445.2582923085,-681288.6160410778,-735791.705324364,-787297.1246970695,-818789.0096849523,-892480.020556598,-874630.420145466,-892123.0285483754,-883201.7982628916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Deferred Tax Asset / Deferred Tax Liability,1541 - Deferred Tax Asset,8500458.481156878,9350504.329272566,9818029.545736196,10603471.909395091,10391402.47120719,10703144.545343406,11452364.663517445,11566888.31015262,11219881.660848042,12005273.377107404,12485484.3121917,13484323.057167036,14023695.979453718,13883459.01965918,13744624.42946259,12782500.719400208,13421625.755370218,14361139.558246134,15079196.53615844,15833156.362966362,14724835.417558717,14135842.000856368,13853125.160839241,13299000.154405672,13033020.15131756,12772359.748291207,12644636.150808295,13656207.04287296,12836834.620300582,12836834.620300582,12836834.620300582,13350308.005112605,12282283.364703598,13142043.200232849,13930565.792246819,14627094.08185916,14480823.14104057,15349672.529503003,15349672.529503003,15656665.980093062,16126365.959495854,17416475.236255523,18635628.50279341,19381053.642905146,21125348.470766608,20702841.501351275,21116898.3313783,20905729.348064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Other Current Assets,1595 - Assets Held for Sale,37327502.33,41060252.563,43113265.19115,46562326.406442,45631079.87831316,47000012.274662554,50290013.13388893,50792913.26522782,49269125.867270984,52717964.67797995,54826683.26509915,59212817.92630708,61581330.64335936,60965517.33692577,60355862.16355651,56130951.812107556,58937499.40271293,63063124.36090284,66216280.57894798,69527094.60789539,64660197.98534271,62073790.065929,60832314.264610425,58399021.69402601,57231041.260145485,56086420.43494257,55525556.230593145,59967600.72904059,56369544.68529816,56369544.68529816,56369544.68529816,58624326.47271009,53934380.35489328,57709786.979735814,61172374.19851996,64230992.908445954,63588682.9793615,67404003.95812319,67404003.95812319,68752084.03728566,70814646.55840422,76479818.28307655,81833405.56289192,85106741.78540759,92766348.54609427,90911021.57517238,92729242.00667582,91801949.58660907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Other Non-Current Asset,1666 - WIP General,237905.1855306192,261695.7040836811,274780.4892878652,296762.9284308944,290827.6698622765,299552.49995814485,320521.174955215,323726.3867047672,314014.59510362416,335995.61676087783,349435.44143131294,377390.276745818,392485.88781565067,388561.02893749415,384675.4186481192,357748.13934275083,375635.54630988836,401930.03455158055,422026.5362791596,443127.8630931176,412108.91267659934,395624.5561695354,387712.06504614465,372203.58244429884,364759.5107954129,357464.3205795046,353889.67737370956,382200.85156360635,359268.80046979,359268.80046979,359268.80046979,373639.5524885816,343748.3882894951,367810.7754697597,389879.4219979453,409373.3930978426,405279.6591668642,429596.43871687603,429596.43871687603,438188.36749121355,451334.01851594995,487440.73999722593,521561.59179703175,542424.055468913,591242.2204611152,579417.376051893,591005.7235729309,585095.6663372016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Other Non-Current Asset,1667 - WIP Buildings,14301609.692307,15731770.6615377,16518359.194614584,17839827.93018375,17483031.371580075,18007522.312727477,19268048.8746184,19460729.363364585,18876907.482463647,20198291.006236102,21006222.646485545,22686720.45820439,23594189.276532564,23358247.38376724,23124664.909929566,21505938.366234496,22581235.284546223,24161921.75446446,25370017.84218768,26638518.734297063,24773822.42289627,23782869.52598042,23307212.135460813,22374923.65004238,21927425.177041534,21488876.6735007,21273987.906765696,22975906.939306952,21597352.522948533,21597352.522948533,21597352.522948533,22461246.623866476,20664346.893957157,22110851.176534157,23437502.247126207,24609377.359482516,24363283.58588769,25825080.601040952,25825080.601040952,26341582.213061772,27131829.679453626,29302376.05380992,31353542.377576612,32607684.072679676,35542375.63922085,34831528.126436435,35528158.688965164,35172877.10207551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Other Non-Current Asset,"1668 - WIP Design, Engineering, and Construction Administration",215645864.86955377,237210451.35650915,249070973.92433462,268996651.8382814,263616718.80151576,271525220.36556125,290531985.7911505,293437305.64906204,284634186.4795902,304558579.5331615,316740922.71448797,342080196.531647,355763404.3929129,352205770.3489838,348683712.645494,324275852.7603094,340489645.39832485,364323920.5762076,382540116.60501796,401667122.4352689,373550423.86480004,358608406.91020805,351436238.7720039,337378789.22112375,330631213.4367013,324018589.16796726,320778403.2762876,346440675.53839064,325654235.0060872,325654235.0060872,325654235.0060872,338680404.40633065,311585972.0538242,333396990.0975919,353400809.5034474,371070849.9786198,367360141.4788336,389401749.9675636,389401749.9675636,397189784.9669149,409105478.5159223,441833916.7971961,472762290.9729998,491672782.6119198,535923333.0469926,525204866.3860527,535708963.7137738,530351874.0766361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Other Non-Current Asset,1669 - WIP Leasehold Improvements,3340114.321078898,3674125.7531867875,3857832.040846127,4166458.604113817,4083129.4320315407,4205623.3149924865,4500016.94704196,4545017.11651238,4408666.603017008,4717273.265228199,4905964.195837326,5298441.331504312,5510378.984764485,5455275.19491684,5400722.442967671,5022671.871959934,5273805.465557931,5642971.848146986,5925120.440554336,6221376.462582053,5785880.1102013085,5554444.905793256,5443356.007677391,5225621.767370296,5121109.3320228895,5018687.145382431,4968500.273928607,5365980.295842895,5044021.478092321,5044021.478092321,5044021.478092321,5245782.337216014,4826119.750238733,5163948.132755444,5473785.020720771,5747474.271756809,5689999.529039241,6031399.500781596,6031399.500781596,6152027.490797227,6336588.315521144,6843515.380762836,7322561.457416235,7615463.915712884,8300855.668127043,8134838.554764503,8297535.3258597925,8214559.972601195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
